file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,45,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,258
projects\index.html,46,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,47,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,48,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,42
projects\index.html,49,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,50,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,226
projects\index.html,51,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,52,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,53,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,41
projects\index.html,54,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,55,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,246
projects\index.html,56,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,57,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,58,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,42
projects\index.html,59,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,60,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,213
projects\index.html,61,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,62,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,63,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,28
projects\index.html,64,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,65,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,236
projects\index.html,66,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,67,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,68,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,36
projects\index.html,69,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,70,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,230
projects\index.html,71,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,72,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,73,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,44
projects\index.html,74,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,75,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,232
projects\index.html,76,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,77,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,7
projects\index.html,78,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,29
projects\index.html,79,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,70
projects\index.html,80,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,6,225
projects\index.html,81,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,4,8
projects\index.html,82,html,bec72457,Calvin Truong,2026-04-09,18:13:57,-07:00,2026-04-09T18:13:57-07:00,2,4
projects\index.html,83,html,70664836,Calvin Truong,2026-04-23,17:26:16,-07:00,2026-04-23T17:26:16-07:00,0,0
projects\index.html,84,html,70664836,Calvin Truong,2026-04-23,17:26:16,-07:00,2026-04-23T17:26:16-07:00,2,47
projects\index.html,85,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,0
projects\index.html,86,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,5
projects\index.html,87,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,5
contact\index.html,1,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,13
contact\index.html,2,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,14
contact\index.html,3,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,4
contact\index.html,4,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,20
contact\index.html,5,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,68
contact\index.html,6,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,20
contact\index.html,7,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,41
contact\index.html,8,html,825ef939,Calvin Truong,2026-04-15,21:21:04,-07:00,2026-04-15T21:21:04-07:00,2,48
contact\index.html,9,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,5
contact\index.html,10,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,4
contact\index.html,11,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,0
contact\index.html,12,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,14
contact\index.html,13,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,0
contact\index.html,14,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,71
contact\index.html,15,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,4,53
contact\index.html,16,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,4,44
contact\index.html,17,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,4,52
contact\index.html,18,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,4,21
contact\index.html,19,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,5
contact\index.html,20,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,2,0
contact\index.html,21,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,5
contact\index.html,22,html,f7618a96,Calvin Truong,2026-04-03,01:23:45,-07:00,2026-04-03T01:23:45-07:00,0,5
